id,period,MPUBID_XRND,CRACE_XRND,CSEX_XRND,CYRB_XRND,HGC_OF_MOTHER_AS_OF_MAY_1_R,HOW_MANY_BOOKS,HOW_OFTEN_MOM_READS,HOW_OFT_CH_EATS_W,MOM_HELPS_CH_LEARN_NUMBERS,MOM_HELPS_CH_LEARN_ALPHABET,MOM_HELPS_CH_LEARN_COLORS,MOM_HELPS_CH_LEARN_SHAPES,HOW_OFT_CH_TAKEN_TO_MUSEUM,MUSIC_INSTMT_CH,CH_GET_SPEC_LESSON,HOW_OFT_CH_TAKEN_TO_PERFORMANCE,HOW_OFT_CH_SPEND_TIME_W_DAD,HOW_OFT_CH_W_DAD_OUTDOORS,DO_PARS_DISCUSS_TV,PIAT_MATH,PIAT_READ_REC,PIAT_READ_COMP,PPVT,CHILD_EVER_ENROLLED_IN_HEAD,MOM_HELPS_CH_W_NONE,IF_LOW_GRADES,MUSICAL_INSTMT_CH,TYPE_OF_SCHOOL,CH_ATTENDS_PUBLIC_PRIV_RELI,CHILD_AGE_WHEN_1ST_ATTD_HEA,IS_SCHOOL_GIFTED_HANDICAPPED,OWN_A_HOME_COMPUTER,PARS_HELP_W_HOMEWORK,DOES_CHILD_USE_ANY_COMPUTER,DOES_CHILD_NEVER_USE,MOMHGC_EVER_XRND,TOTAL_FAMILY_INCOME_FR_ALL,FAMILY_INCOME_FROM_ALL_SOUR,HGC_DLI_XRND,ASSOCIATES_XRND,BA_XRND,BS_XRND,MASTERS_XRND,PROFDEGREE_XRND,VERSION_R29_XRND,SPOUSE_WKSWK_PCY,SPOUSE_HRSWK_PCY,MOM_RACE_ID,MOM_RACE_ENCODED,MOM_SEX,WKSWK_PCY,HRSWK_PCY,HGC_REV_MOM,TNFI_TRUNC,ASVAB_1,ASVAB_2,ASVAB_3,ASVAB_4,ASVAB_5,ASVAB_6,ASVAB_7,ASVAB_8,ASVAB_9,ASVAB_10,ASVAB_11,ASVAB_12,AFQT_1,AFQT_2,AFQT_3,HGC_EVER_XRND,HIGHEST_DEGREE_EVER_XRND
301.0,-1,3.0,3.0,2.0,1981.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,6.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,3.0,,40.0,1440.0,10.0,7000.0,,,,,,,,,,,,,,,,12.0,1.0
301.0,0,3.0,3.0,2.0,1981.0,10.0,20.0,1.0,7.0,1.0,2.0,3.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,27.0,32.0,33.0,50.0,0.0,,5.0,0.0,1.0,1.0,,1.0,1.0,2.0,,,12.0,,,6.0,0.0,0.0,0.0,0.0,0.0,532.0,50.666666666666664,44.666666666666664,,3.0,,10.166666666666666,330.0,10.0,17139.833333333332,51.0,0.0,14.0,13.0,29.0,12.0,46.0,72.0,13.0,13.0,13.0,14.0,51.0,46.0,49444.0,12.0,1.0
301.0,1,3.0,3.0,2.0,1981.0,10.0,20.0,1.75,7.0,1.0,2.0,3.0,4.0,0.0,0.625,1.0,0.0,1.0,1.0,0.0,31.125,35.1875,35.625,76.66666666666666,0.0,,5.0,0.0,1.0,1.0,,1.0,1.0,2.0,,,12.0,,,6.0,0.0,0.0,0.0,0.0,0.0,532.0,41.0,44.74846273047858,,3.0,,21.25,1014.5,10.0,24399.75,51.0,0.0,14.0,13.0,29.0,12.0,46.0,72.0,13.0,13.0,13.0,14.0,51.0,46.0,49444.0,12.0,1.0
301.0,2,3.0,3.0,2.0,1981.0,18.786527882345,20.0,3.0,10.5,1.0,2.0,3.0,4.0,0.5,0.7,1.0,0.0673076923076923,1.0,2.5,0.0,51.9,52.15,51.3,111.86666666666667,0.0,,5.0,0.0,1.0,1.0,,2.5,1.0,2.0,,,12.0,,,6.0,0.0,0.0,0.0,0.0,0.0,532.0,50.87877956135751,56.92716047666664,,3.0,,12.247441336732056,568.6987006024594,11.170779014082433,25265.325385026554,51.0,0.0,14.0,13.0,29.0,12.0,46.0,72.0,13.0,13.0,13.0,14.0,51.0,46.0,49444.0,12.0,1.0
301.0,3,3.0,3.0,2.0,1981.0,12.0,20.0,3.0,14.0,1.0,2.0,3.0,4.0,1.0,1.0,1.0,0.1346153846153846,1.0,4.0,0.0,57.0,57.0,57.0,114.0,0.0,,5.0,0.0,1.0,1.0,,4.0,1.0,2.0,,,12.0,,,6.0,0.0,0.0,0.0,0.0,0.0,532.0,49.75,47.5,,3.0,,18.0,1009.0,12.0,59100.0,51.0,0.0,14.0,13.0,29.0,12.0,46.0,72.0,13.0,13.0,13.0,14.0,51.0,46.0,49444.0,12.0,1.0
302.0,-1,3.0,3.0,2.0,1983.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,6.0,0.0,0.0,0.0,0.0,0.0,532.0,52.0,40.0,,3.0,,19.0,760.0,10.0,17000.0,,,,,,,,,,,,,,,,12.0,1.0
302.0,0,3.0,3.0,2.0,1983.0,10.0,20.0,3.0,14.0,1.0,2.0,3.0,4.0,1.0,0.0,1.0,0.028846153846153844,1.0,7.0,,38.0,42.0,39.0,54.0,0.0,,,,1.0,1.0,,,1.0,,,,12.0,,,6.0,0.0,0.0,0.0,0.0,0.0,532.0,50.666666666666664,44.499002254619946,,3.0,,9.0,289.6666666666667,10.0,20223.166666666668,,,,,,,,,,,,,,,,12.0,1.0
302.0,1,3.0,3.0,2.0,1983.0,10.0,20.0,2.306530494821634,14.0,1.0,2.0,3.0,4.0,1.0,0.0,1.0,0.028846153846153848,1.0,7.0,,38.0,42.0,39.0,77.125,0.0,,,,1.0,1.0,,,1.0,,,,12.0,,,6.0,0.0,0.0,0.0,0.0,0.0,532.0,39.5,48.5,,3.0,,18.5,922.5,10.0,20324.75,,,,,,,,,,,,,,,,12.0,1.0
302.0,2,3.0,3.0,2.0,1983.0,18.772911491586633,20.0,1.1507479861910241,14.0,1.0,2.0,3.0,4.0,1.0,0.0,1.0,0.028846153846153848,1.0,7.0,,39.8,55.6,47.2,108.1,0.0,,,,1.0,1.0,,,1.0,,,,12.0,,,6.0,0.0,0.0,0.0,0.0,0.0,532.0,51.75125125246435,57.05562648324356,,3.0,,9.261536666029082,384.7989180097827,11.979087398303879,49623.49125460497,,,,,,,,,,,,,,,,12.0,1.0
302.0,3,3.0,3.0,2.0,1983.0,12.0,20.0,1.1507479861910241,14.0,1.0,2.0,3.0,4.0,1.0,0.0,1.0,0.028846153846153848,1.0,7.0,,40.0,58.0,49.0,110.0,0.0,,,,1.0,1.0,,,1.0,,,,12.0,,,6.0,0.0,0.0,0.0,0.0,0.0,532.0,44.75,42.5,,3.0,,28.5,1869.5,12.0,53101.83430504389,,,,,,,,,,,,,,,,12.0,1.0
303.0,-1,3.0,3.0,2.0,1986.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,6.0,0.0,0.0,0.0,0.0,0.0,532.0,52.0,50.0,,3.0,,23.0,460.0,10.0,19300.0,,,,,,,,,,,,,,,,12.0,1.0
303.0,0,3.0,3.0,2.0,1986.0,10.0,20.0,1.0,4.0,1.0,2.0,3.0,4.0,0.1346153846153846,0.0,1.0,0.028846153846153844,1.0,4.0,0.0,15.0,16.0,16.0,61.0,0.0,,5.0,,1.0,4.0,,5.0,1.0,,,,12.0,,,6.0,0.0,0.0,0.0,0.0,0.0,532.0,43.666666666666664,47.656292121298605,,3.0,,14.166666666666666,676.3333333333334,10.0,25299.833333333332,,,,,,,,,,,,,,,,12.0,1.0
303.0,1,3.0,3.0,2.0,1986.0,20.926097842750284,20.0,4.75,4.0,1.0,2.0,3.0,4.0,0.1346153846153846,0.375,1.0,0.028846153846153848,1.0,4.0,0.0,19.4375,19.125,18.1875,76.75,0.0,,5.0,,1.0,4.0,,5.0,1.0,,,,12.0,,,6.0,0.0,0.0,0.0,0.0,0.0,532.0,52.11926436771482,60.04899920082208,,3.0,,15.477055268235521,724.0988653183672,11.46405648408384,25530.523622530367,,,,,,,,,,,,,,,,12.0,1.0
303.0,2,3.0,3.0,2.0,1986.0,11.488022131963595,20.0,7.0,2.492059838895282,1.0,2.0,3.0,4.0,0.1346153846153846,1.0,1.0,0.08173076923076923,1.0,2.5,0.0,33.0,34.0,29.75,106.5,0.0,,5.0,,1.0,3.0,,5.0,1.0,,,,12.0,,,6.0,0.0,0.0,0.0,0.0,0.0,532.0,49.93719791015057,46.51105466169861,,3.0,,19.50333741552938,1127.5992559536921,12.005228147769623,59100.0,,,,,,,,,,,,,,,,12.0,1.0
303.0,3,3.0,3.0,2.0,1986.0,11.744011065981798,20.0,7.0,4.0,1.0,2.0,3.0,4.0,0.1346153846153846,1.0,1.0,0.1346153846153846,1.0,1.0,0.0,40.0,40.0,38.0,108.0,0.0,,5.0,,1.0,1.1,,5.0,1.0,,,,12.0,,,6.0,0.0,0.0,0.0,0.0,0.0,532.0,34.46859895507529,39.005527330849304,,3.0,,9.87666870776469,729.4246279768461,12.00261407388481,64000.0,,,,,,,,,,,,,,,,12.0,1.0
401.0,-1,4.0,3.0,1.0,1980.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,2.0,0.0,0.0,0.0,0.0,0.0,532.0,,,5.0,3.0,2.0,0.0,0.0,9.0,22390.0,,,,,,,,,,,,,,,,14.0,1.0
401.0,0,4.0,3.0,1.0,1980.0,10.333333333333334,20.0,3.0,0.0,,,,,0.1346153846153846,1.0,1.0,0.0,6.0,,0.0,35.0,33.0,49.0,97.0,0.0,,1.0,0.0,1.0,1.0,,,,3.0,,,14.0,,,2.0,0.0,0.0,0.0,0.0,0.0,532.0,50.52896115844634,88.58968358734349,,3.0,,3.0,75.0,10.333333333333334,8949.833333333334,51.0,0.0,15.0,18.0,29.0,12.0,46.0,62.0,11.0,10.0,10.0,10.0,62.0,48.0,55761.0,14.0,1.0
401.0,1,4.0,3.0,1.0,1980.0,14.0,20.0,3.0,0.0,,,,,0.1346153846153846,1.0,1.0,0.0,6.0,,0.0,35.875,35.875,49.0,98.875,0.0,,1.0,0.0,1.0,1.0,,,,3.0,,,14.0,,,2.0,0.0,0.0,0.0,0.0,0.0,532.0,53.10667826713069,179.60203408136326,,3.0,,41.25,1671.0,14.0,17405.599131304218,51.0,0.0,15.0,18.0,29.0,12.0,46.0,62.0,11.0,10.0,10.0,10.0,62.0,48.0,55761.0,14.0,1.0
401.0,2,4.0,3.0,1.0,1980.0,14.000372470118748,20.0,3.0,0.0,,,,,0.1346153846153846,1.0,1.0,0.0,6.0,,0.0,42.0,56.0,49.0,112.0,0.0,,1.0,0.0,1.0,1.0,,,,3.0,,,14.0,,,2.0,0.0,0.0,0.0,0.0,0.0,532.0,52.99447977919117,111.6182647305892,,3.0,,33.042996023299594,1173.7770366439447,14.000372470118748,21702.72880343735,51.0,0.0,15.0,18.0,29.0,12.0,46.0,62.0,11.0,10.0,10.0,10.0,62.0,48.0,55761.0,14.0,1.0
401.0,3,4.0,3.0,1.0,1980.0,14.000011118511008,20.0,3.0,0.0,,,,,0.1346153846153846,1.0,1.0,0.0,6.0,,0.0,42.0,56.0,49.0,112.0,0.0,,1.0,0.0,1.0,1.0,,,,3.0,,,14.0,,,2.0,0.0,0.0,0.0,0.0,0.0,532.0,52.022517700708036,41.438017520700825,,3.0,,46.41202973203879,1865.2822996013117,14.000011118511008,28651.611613319732,51.0,0.0,15.0,18.0,29.0,12.0,46.0,62.0,11.0,10.0,10.0,10.0,62.0,48.0,55761.0,14.0,1.0
403.0,-1,4.0,3.0,2.0,1997.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,532.0,52.0,40.0,,3.0,,52.0,2392.0,14.0,,,,,,,,,,,,,,,,,14.0,1.0
403.0,0,4.0,3.0,2.0,1997.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,532.0,52.0,41.38888888888889,,3.0,,38.51851851851852,1268.148148148148,14.0,61481.48148148148,,,,,,,,,,,,,,,,14.0,1.0
403.0,1,4.0,3.0,2.0,1997.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,532.0,52.0,45.416666666666664,,3.0,,34.22222222222222,1233.7777777777778,14.0,86077.77777777778,,,,,,,,,,,,,,,,14.0,1.0
403.0,2,4.0,3.0,2.0,1997.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,532.0,52.0,49.16666666666667,,3.0,,30.22222222222222,1201.7777777777778,14.0,108977.77777777778,,,,,,,,,,,,,,,,14.0,1.0
403.0,3,4.0,3.0,2.0,1997.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,532.0,52.0,53.333333333333336,,3.0,,25.77777777777778,1166.2222222222222,14.0,134422.22222222222,,,,,,,,,,,,,,,,14.0,1.0
801.0,-1,8.0,3.0,2.0,1976.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,7.0,1.0,0.0,0.0,0.0,0.0,532.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,14.0,2.0
801.0,0,8.0,3.0,2.0,1976.0,12.0,20.0,1.0,7.0,,,,,0.1346153846153846,1.0,1.0,0.1346153846153846,1.0,1.0,0.0,48.0,55.0,55.0,110.0,0.0,,2.0,1.0,1.0,1.0,,1.0,,,,,14.0,,,7.0,1.0,0.0,0.0,0.0,0.0,532.0,22.666666666666668,40.833333333333336,6.0,3.0,2.0,15.333333333333334,381.1666666666667,12.0,10748.333333333334,51.0,1.0,18.0,13.0,35.0,12.0,24.0,48.0,11.0,4.0,12.0,12.0,43.0,42.0,44022.0,14.0,2.0
801.0,1,8.0,3.0,2.0,1976.0,12.0,20.0,1.0,7.0,,,,,0.1346153846153846,1.0,1.0,0.1346153846153846,1.0,1.0,0.0,48.0,55.0,55.0,110.0,0.0,,2.0,1.0,1.0,1.0,,1.0,,,,,14.0,,,7.0,1.0,0.0,0.0,0.0,0.0,532.0,40.75,38.5,6.0,3.0,2.0,52.0,2076.5,12.0,23982.320121604425,51.0,1.0,18.0,13.0,35.0,12.0,24.0,48.0,11.0,4.0,12.0,12.0,43.0,42.0,44022.0,14.0,2.0
801.0,2,8.0,3.0,2.0,1976.0,12.0,18.75,1.0,1.75,,,,,0.1346153846153846,1.0,0.75,0.1346153846153846,2.5,1.0,0.0,52.75,64.75,59.25,123.0,0.0,,2.3,1.0,1.1,1.0,,1.0,,,,,14.0,,,7.0,1.0,0.0,0.0,0.0,0.0,532.0,80.97861254165404,81.22780975461983,6.0,3.0,2.0,36.0,1470.4,12.0,27625.299831042754,51.0,1.0,18.0,13.0,35.0,12.0,24.0,48.0,11.0,4.0,12.0,12.0,43.0,42.0,44022.0,14.0,2.0
801.0,3,8.0,3.0,2.0,1976.0,21.6,3.5375,1.0,0.08749999999999997,,,,,0.1346153846153846,1.0,-0.05,0.043389423076923075,5.5625,1.0,0.0,55.85,69.1625,59.8625,147.7,0.0,,3.9,0.1,1.8,1.0,,1.0,,,,,14.0,,,7.0,1.0,0.0,0.0,0.0,0.0,532.0,52.0,40.0,6.0,3.0,2.0,52.0,2048.8,12.0,22494.8,51.0,1.0,18.0,13.0,35.0,12.0,24.0,48.0,11.0,4.0,12.0,12.0,43.0,42.0,44022.0,14.0,2.0
802.0,-1,8.0,3.0,1.0,1979.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,6.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,14.0,2.0
802.0,0,8.0,3.0,1.0,1979.0,12.0,10.0,1.0,7.0,,,,,0.1346153846153846,0.0,0.0,0.1346153846153846,1.0,1.0,0.0,41.0,22.0,21.0,111.0,0.0,,3.0,0.0,3.0,1.0,,1.0,,1.0,,,14.0,,,6.0,0.0,0.0,0.0,0.0,0.0,532.0,41.5,42.5,6.0,3.0,2.0,39.333333333333336,1400.1666666666667,12.0,19712.5,51.0,1.0,18.0,13.0,35.0,12.0,24.0,48.0,11.0,4.0,12.0,12.0,43.0,42.0,44022.0,14.0,2.0
802.0,1,8.0,3.0,1.0,1979.0,12.0,11.875,0.6754807692307693,5.6875,,,,,0.1346153846153846,0.0,0.0,0.1346153846153846,1.375,1.0,0.0,38.125,32.671875,31.78125,111.0,0.0,,3.0,0.0,3.0,1.0,,1.0,,1.0,,,14.0,,,6.0,0.0,0.0,0.0,0.0,0.0,532.0,48.84465313541351,57.55695243865496,6.0,3.0,2.0,32.25,1281.0,12.0,26278.245794824015,51.0,1.0,18.0,13.0,35.0,12.0,24.0,48.0,11.0,4.0,12.0,12.0,43.0,42.0,44022.0,14.0,2.0
802.0,2,8.0,3.0,1.0,1979.0,12.0,17.0,0.1346153846153846,0.35,,,,,0.08173076923076923,0.0,0.5,0.08173076923076923,1.9,1.0,0.0,55.05,61.3,52.45,110.5,0.0,,3.5,0.0,3.0,1.0,,1.0,,1.0,,,14.0,,,6.0,0.0,0.0,0.0,0.0,0.0,532.0,78.30289003332322,63.98224780369586,6.0,3.0,2.0,51.8,2060.8,12.0,24091.2,51.0,1.0,18.0,13.0,35.0,12.0,24.0,48.0,11.0,4.0,12.0,12.0,43.0,42.0,44022.0,14.0,2.0
802.0,3,8.0,3.0,1.0,1979.0,17.999999999999996,15.0,0.1346153846153846,0.0,,,,,0.028846153846153848,0.0,1.0,0.028846153846153848,1.0,1.0,0.0,56.0,63.0,49.0,110.0,0.0,,4.0,0.0,3.0,1.0,,1.0,,1.0,,,14.0,,,6.0,0.0,0.0,0.0,0.0,0.0,532.0,52.0,40.0,6.0,3.0,2.0,52.0,2327.5,12.0,26988.00513250695,51.0,1.0,18.0,13.0,35.0,12.0,24.0,48.0,11.0,4.0,12.0,12.0,43.0,42.0,44022.0,14.0,2.0
803.0,-1,8.0,3.0,2.0,1982.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,7.0,1.0,0.0,0.0,0.0,0.0,532.0,52.0,45.0,,3.0,,51.0,1002.0,12.0,23706.0,51.0,1.0,18.0,13.0,35.0,12.0,24.0,48.0,11.0,4.0,12.0,12.0,43.0,42.0,44022.0,14.0,2.0
803.0,0,8.0,3.0,2.0,1982.0,12.0,20.0,1.1507479861910241,0.0,1.0,2.0,3.0,4.0,0.028846153846153844,0.0,1.0,0.028846153846153844,2.0,1.0,0.0,16.0,23.0,21.0,2.9166666666666665,0.0,,3.0,,3.0,1.0,,1.0,1.0,1.0,,,14.0,,3.0,7.0,1.0,0.0,0.0,0.0,0.0,532.0,40.166666666666664,44.0,,3.0,,43.166666666666664,1756.5,12.0,24972.644530747817,,,,,,,,,,,,,,,,14.0,2.0
803.0,1,8.0,3.0,2.0,1982.0,12.0,20.0,1.131904487917146,0.0,1.0,2.0,3.0,4.0,0.028846153846153848,-0.07812499999999999,1.0,0.028846153846153848,2.0,1.0,0.0,32.125,37.125,33.9375,61.25,0.0,,3.0,,3.0,1.0,,1.0,1.0,1.0,,,14.0,,3.0,7.0,1.0,0.0,0.0,0.0,0.0,532.0,94.54133858267716,84.28149606299215,,3.0,,45.25,1799.75,12.0,27861.170655332622,,,,,,,,,,,,,,,,14.0,2.0
803.0,2,8.0,3.0,2.0,1982.0,20.705942072101205,20.0,1.0,2.1,1.0,2.0,3.0,4.0,0.06057692307692307,0.5,1.0,0.028846153846153848,1.7,1.0,0.0,51.5,71.75,47.25,111.3,0.0,,3.6,,3.0,1.0,,1.0,1.0,1.0,,,14.0,,3.0,7.0,1.0,0.0,0.0,0.0,0.0,532.0,52.0,40.0,,3.0,,51.99757518559377,2178.633255032722,12.002229079801133,24087.975035204006,,,,,,,,,,,,,,,,14.0,2.0
803.0,3,8.0,3.0,2.0,1982.0,12.45,20.0,1.0,7.0,1.0,2.0,3.0,4.0,0.1346153846153846,0.0,1.0,0.028846153846153848,1.0,1.0,0.0,52.0,76.0,51.0,114.0,0.0,,5.0,,3.0,1.0,,1.0,1.0,1.0,,,14.0,,3.0,7.0,1.0,0.0,0.0,0.0,0.0,532.0,52.0,40.0,,3.0,,52.0,2204.8,12.45,27500.0,,,,,,,,,,,,,,,,14.0,2.0
1001.0,-1,10.0,3.0,2.0,1983.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,8.0,0.0,0.0,1.0,0.0,0.0,532.0,,,,3.0,,52.0,2080.0,9.0,25000.0,,,,,,,,,,,,,,,,9.0,
1001.0,0,10.0,3.0,2.0,1983.0,8.992890152861714,15.0,3.0,7.0,1.0,2.0,3.0,4.0,0.1346153846153846,0.0,1.0,0.028846153846153844,1.0,1.0,0.0,13.0,18.0,18.0,64.0,0.0,,5.0,,,1.0,,1.0,0.0,,,,9.0,,,8.0,0.0,0.0,1.0,0.0,0.0,532.0,52.0,40.9480981158905,,3.0,,43.1166014930679,1366.5490579452542,9.0,23245.23315345233,,,,,,,,,,,,,,,,9.0,
1001.0,1,10.0,3.0,2.0,1983.0,9.014664059722715,15.0,2.25,7.0,1.0,2.0,3.0,4.0,0.1346153846153846,0.0,1.0,0.028846153846153848,1.0,1.0,0.0,23.1875,30.0625,29.25,84.41666666666666,0.0,,5.0,,,1.0,,1.0,0.0,,,,9.0,,,8.0,0.0,0.0,1.0,0.0,0.0,532.0,52.0,42.732047635975825,,3.0,,39.04075942054746,777.4613179879132,9.0,42916.697799916976,,,,,,,,,,,,,,,,9.0,
